iso2,year,m014,m1524,m2534,m3544,m4554,m5564,m65,f014,f1524,f2534,f3544,f4554,f5564,f65
CH,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SY,2000,8,359,289,125,86,76,55,23,195,101,53,46,38,28
SY,2001,8,317,248,134,108,64,47,26,210,116,56,50,42,28
SY,2002,12,359,278,121,80,62,61,23,182,116,53,43,31,26
SY,2003,10,343,279,127,98,75,64,26,242,99,68,48,33,33
SY,2004,13,318,308,115,113,77,50,20,230,121,46,56,59,35
SY,2005,9,266,237,111,112,62,63,27,182,108,59,59,32,23
SY,2006,8,225,267,137,110,71,44,18,195,109,42,53,39,34
SY,2007,7,198,222,123,74,49,59,14,148,106,41,43,30,41
SY,2008,18,170,212,128,82,61,52,30,149,80,48,32,29,25
SY,2009,10,172,212,121,97,74,47,17,167,82,41,44,34,25
SY,2010,7,170,212,101,80,65,49,16,164,105,47,41,38,27
SY,2011,8,139,195,116,81,49,45,20,113,97,56,35,36,37
SY,2012,7,91,146,90,85,46,41,5,104,75,35,33,32,19
SY,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TJ,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TJ,2001,8,129,152,89,43,17,16,0,61,83,62,25,11,8
TJ,2002,7,134,133,66,45,28,19,6,69,84,46,29,15,6
TJ,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TJ,2004,7,146,90,58,34,12,10,11,77,59,41,23,17,16
TJ,2005,8,308,279,164,104,54,48,26,225,185,151,89,43,53
TJ,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TJ,2007,13,413,361,194,132,63,65,21,329,243,154,92,61,87
TJ,2008,7,437,358,165,113,52,64,25,290,211,121,101,40,73
TJ,2009,4,407,322,173,107,78,58,12,253,223,111,92,60,72
TJ,2010,12,398,366,214,129,93,74,23,320,272,111,109,87,82
TJ,2011,8,343,365,181,128,75,77,31,314,229,104,100,105,114
TJ,2012,8,346,320,169,124,75,72,16,243,243,105,99,94,127
TJ,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH,2000,27,859,2570,2380,2117,1908,2213,32,624,1035,780,873,1016,1321
TH,2001,37,1868,5192,4516,3269,2617,2912,58,999,1550,1231,1251,1265,1777
TH,2002,35,1352,3805,3699,3155,2556,3077,61,897,1525,1212,1143,1307,1769
TH,2003,41,1636,4615,4259,3497,2740,3241,49,944,1678,1350,1279,1264,1866
TH,2004,46,1421,4211,4542,3831,2787,3379,50,951,1602,1335,1217,1203,1846
TH,2005,44,1344,3814,4393,4003,2831,3407,57,907,1662,1334,1367,1259,1938
TH,2006,43,1276,3732,4664,4055,3084,3732,65,884,1542,1379,1349,1287,1989
TH,2007,48,1261,3398,4487,4168,3122,3748,50,885,1481,1418,1302,1281,1938
TH,2008,66,1222,3374,4425,4164,3167,3836,77,865,1513,1345,1407,1276,2051
TH,2009,43,1348,3484,4692,4921,3597,4282,80,1137,2032,1781,1633,1493,2287
TH,2010,55,1506,3695,5253,5042,3625,4189,82,1087,1930,1749,1467,1494,2276
TH,2011,38,1546,3650,5139,5140,3734,4080,76,1214,1773,1658,1586,1402,2133
TH,2012,35,1444,3277,4705,4867,3780,3863,82,995,1491,1613,1424,1364,2058
TH,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MK,2000,5,8,14,20,19,20,14,1,15,14,17,5,5,10
MK,2001,1,10,17,17,15,21,16,1,17,18,14,7,3,7
MK,2002,2,20,17,28,31,22,7,3,18,24,12,4,6,6
MK,2003,1,20,23,35,28,17,17,0,16,16,9,9,1,8
MK,2004,2,12,18,19,33,21,15,0,15,20,19,6,3,17
MK,2005,2,14,20,23,20,18,13,2,17,13,10,7,5,13
MK,2006,0,15,15,25,37,18,7,3,16,9,9,6,7,11
MK,2007,1,12,22,27,46,21,19,4,11,12,9,4,4,8
MK,2008,1,18,21,13,25,15,15,2,24,15,14,8,7,10
MK,2009,1,28,24,30,23,13,14,2,14,16,10,4,5,14
MK,2010,0,6,19,24,24,12,11,0,9,12,7,7,4,6
MK,2011,3,17,11,19,21,10,6,1,14,9,6,3,1,11
MK,2012,0,16,14,12,19,15,13,0,12,14,9,6,10,7
MK,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TL,2002,13,119,145,119,107,58,35,20,118,124,88,91,40,13
TL,2003,5,130,135,107,98,66,41,13,98,116,76,76,43,17
TL,2004,5,133,134,95,99,65,48,19,109,116,83,51,27,16
TL,2005,8,136,149,116,119,52,47,8,127,90,76,60,18,29
TL,2006,1,128,115,103,75,48,49,8,102,76,82,63,34,23
TL,2007,4,128,129,89,77,69,65,10,120,98,89,76,36,31
TL,2008,6,115,88,93,73,52,54,4,87,72,85,67,35,36
TL,2009,8,158,120,94,88,75,106,9,124,127,105,69,63,60
TL,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TL,2011,14,199,177,137,114,99,146,16,176,182,113,85,77,75
TL,2012,7,196,172,128,119,114,129,12,154,143,120,75,84,92
TL,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TG,2000,4,101,168,144,109,48,39,13,107,124,50,36,24,15
TG,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TG,2002,10,140,239,166,104,55,40,12,125,148,79,43,29,13
TG,2003,10,126,229,192,120,66,57,15,102,149,80,55,26,28
TG,2004,9,145,286,233,143,69,66,12,150,205,103,55,37,28
TG,2005,11,177,320,283,125,79,69,23,157,236,146,67,41,32
TG,2006,15,174,358,344,183,94,79,29,214,268,170,96,58,49
TG,2007,7,156,309,276,170,73,66,17,184,256,150,67,35,30
TG,2008,15,194,379,338,214,113,78,29,202,302,170,94,47,59
TG,2009,15,168,378,331,233,130,89,27,197,288,166,86,42,46
TG,2010,21,150,350,358,217,116,80,39,163,285,148,78,62,29
TG,2011,15,169,340,350,234,123,85,11,167,277,146,89,50,38
TG,2012,9,171,338,341,237,121,87,17,165,287,154,109,48,28
TG,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TK,2008,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0
TK,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TK,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TO,2000,NA,2,1,1,NA,1,5,NA,1,1,1,NA,1,1
TO,2001,0,0,1,0,0,2,1,0,0,2,1,1,0,0
TO,2002,NA,1,NA,NA,4,NA,10,NA,1,1,1,NA,1,4
TO,2003,0,1,1,1,1,0,2,0,1,0,1,1,2,0
TO,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TO,2005,0,2,1,0,2,1,0,0,2,1,0,0,2,0
TO,2006,0,1,0,0,1,2,4,0,1,1,2,0,0,2
TO,2007,0,2,1,0,0,1,5,0,3,1,1,0,0,0
TO,2008,0,2,0,2,2,1,1,0,0,0,0,1,2,0
TO,2009,0,0,0,1,1,0,0,0,0,1,0,0,2,1
TO,2010,0,0,0,1,0,1,3,0,0,0,0,1,0,0
TO,2011,0,0,1,0,0,0,1,2,0,1,1,0,0,0
TO,2012,0,0,0,0,2,0,2,0,2,0,0,1,1,1
TO,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TT,2000,0,7,18,27,17,7,7,0,5,7,9,5,2,4
TT,2001,5,10,21,36,24,17,18,5,10,11,15,9,9,8
TT,2002,0,8,13,20,12,12,3,0,4,11,3,2,0,7
TT,2003,0,9,13,10,13,10,6,1,2,2,0,8,1,2
TT,2004,NA,3,10,24,7,10,7,2,3,8,1,5,1,NA
TT,2005,0,10,11,13,21,10,3,0,4,9,3,5,4,3
TT,2006,2,7,27,23,20,16,12,1,3,10,5,4,8,23
TT,2007,1,10,16,21,28,18,5,0,5,7,7,4,3,5
TT,2008,2,9,15,19,34,29,14,1,11,12,4,8,4,7
TT,2009,2,6,18,26,20,25,13,2,4,11,9,9,4,5
TT,2010,0,11,21,17,32,20,8,0,4,7,7,5,2,2
TT,2011,1,14,27,13,15,16,7,1,6,7,3,4,2,5
TT,2012,0,7,31,22,28,12,11,2,9,11,10,8,4,12
TT,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN,2000,16,139,208,156,109,65,101,7,68,59,43,21,21,58
TN,2001,23,141,185,157,103,83,100,9,62,42,47,30,42,53
TN,2002,1,112,184,153,99,67,65,6,55,50,36,28,34,37
TN,2003,3,100,164,129,95,66,74,7,57,56,36,34,24,33
TN,2004,9,100,181,128,123,62,91,7,44,55,39,47,19,39
TN,2005,5,103,172,133,115,53,81,7,66,61,39,36,16,28
TN,2006,5,125,174,119,111,58,85,3,53,52,33,33,33,38
TN,2007,1,124,171,117,104,71,75,11,69,54,42,28,29,45
TN,2008,6,130,188,118,125,80,59,7,68,57,35,24,18,52
TN,2009,6,80,175,122,134,71,81,7,52,55,43,42,18,45
TN,2010,9,115,194,170,125,93,88,4,64,64,39,34,40,52
TN,2011,6,110,194,118,126,108,63,10,60,60,50,44,35,47
TN,2012,10,88,191,149,114,93,88,7,51,56,46,48,46,72
TN,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2004,0,50,38,50,41,28,19,2,24,21,8,4,7,6
TR,2005,33,1148,1295,1028,963,534,429,50,699,474,243,175,166,213
TR,2006,40,1212,1391,1003,1045,575,473,56,769,507,235,155,149,256
TR,2007,50,1091,1245,984,978,571,512,63,708,531,246,165,128,255
TR,2008,48,940,1090,953,947,607,453,57,653,485,233,152,139,236
TR,2009,34,817,986,729,865,500,432,36,479,469,171,137,127,225
TR,2010,23,631,779,703,778,514,407,33,485,384,193,141,101,203
TR,2011,22,550,693,608,696,482,412,25,409,385,195,117,121,212
TR,2012,20,507,655,575,650,476,398,30,369,308,168,97,105,227
TR,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM,2000,16,103,185,144,127,31,21,19,73,140,76,31,34,17
TM,2001,1,169,295,196,93,46,21,3,113,137,70,40,32,27
TM,2002,2,164,249,224,112,38,21,3,113,143,74,57,34,20
TM,2003,3,148,265,212,112,37,14,5,94,139,84,42,21,21
TM,2004,0,129,250,174,123,37,12,2,90,128,68,45,26,19
TM,2005,2,148,181,146,97,51,13,3,100,101,72,46,27,8
TM,2006,0,140,273,191,120,33,18,5,107,115,72,34,24,23
TM,2007,2,176,272,224,137,56,23,6,129,132,81,69,36,35
TM,2008,3,176,235,201,164,56,24,4,126,146,81,56,29,30
TM,2009,0,178,223,221,155,59,32,5,146,119,90,65,47,30
TM,2010,1,130,212,183,141,51,26,2,112,112,74,46,38,25
TM,2011,0,117,179,167,134,91,23,1,113,115,94,50,33,20
TM,2012,1,111,200,171,135,62,20,0,137,120,56,64,37,33
TM,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2002,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
TC,2003,0,0,2,0,0,0,0,0,0,2,0,2,0,0
TC,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2006,0,1,1,0,0,0,0,0,1,1,1,1,1,0
TC,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,2010,0,0,0,1,0,0,0,0,0,0,1,1,0,0
TC,2011,0,2,3,2,0,1,0,0,0,0,0,0,0,0
TC,2012,0,0,NA,2,0,0,0,0,0,2,0,1,0,0
TC,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TV,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TV,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TV,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TV,2003,4,2,0,1,6,0,0,0,3,0,1,0,0,0
TV,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TV,2005,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,2,NA
TV,2006,0,1,0,0,0,0,0,0,1,0,1,1,0,0
TV,2007,1,1,0,2,0,0,2,2,0,0,0,1,3,0
TV,2008,2,2,1,0,1,0,0,0,1,2,2,1,0,0
TV,2009,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,2,1,1
TV,2010,0,1,0,0,1,2,0,0,0,1,0,0,0,0
TV,2011,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA
TV,2012,NA,1,NA,1,1,NA,NA,2,1,NA,NA,2,NA,NA
TV,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UG,2000,283,1511,3497,2479,1279,607,395,400,1649,2782,1510,671,316,163
UG,2001,231,1461,3483,2540,1242,638,392,334,1603,2656,1528,703,292,180
UG,2002,259,1503,3783,2865,1399,723,465,371,1689,3011,1708,765,374,184
UG,2003,261,1643,4142,3011,1578,719,501,377,1770,3176,1815,749,356,214
UG,2004,284,1803,4222,3269,1599,810,525,371,1803,3110,1780,812,358,193
UG,2005,257,1598,4075,3209,1576,725,539,371,1811,3099,1800,818,389,257
UG,2006,255,1624,4084,3391,1591,718,511,363,1792,2909,1736,812,332,238
UG,2007,234,1741,4406,3551,1681,766,505,343,1874,3008,1742,824,382,246
UG,2008,269,1953,4697,3922,1981,875,565,382,2006,2985,1749,862,314,206
UG,2009,250,1853,4816,4115,2089,901,578,372,2151,2919,1673,811,369,216
UG,2010,268,2055,4735,4133,2214,905,613,401,1964,2923,1691,924,365,248
UG,2011,295,2075,5044,4613,2466,994,604,400,2092,2853,1809,973,409,313
UG,2012,272,2174,5029,4493,2479,1015,633,364,2194,2912,1733,864,419,281
UG,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA,2000,21,693,1552,2385,2007,1062,532,41,487,590,447,298,218,405
UA,2001,9,757,1721,2720,2393,1050,559,18,544,649,525,354,235,418
UA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA,2003,10,850,2033,2808,2634,983,617,29,514,745,557,363,221,421
UA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA,2006,8,926,2522,2979,2714,1087,568,16,600,909,704,446,246,481
UA,2007,14,1556,4507,5206,5024,2130,1090,7,982,1661,1314,855,438,861
UA,2008,9,901,2696,2859,2769,1140,574,24,585,979,762,544,255,477
UA,2009,15,953,2506,2656,2384,1073,570,15,531,986,717,470,254,502
UA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA,2011,8,539,1991,2209,1796,881,377,11,348,741,603,388,230,380
UA,2012,9,546,2028,2393,1926,965,389,10,334,771,609,401,218,431
UA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE,2000,2,4,4,6,5,12,10,3,16,1,3,0,0,4
AE,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE,2002,1,2,0,6,6,10,0,3,3,8,3,4,10,1
AE,2003,2,10,8,12,3,2,10,4,9,5,3,3,2,4
AE,2004,1,7,6,7,3,1,7,3,6,2,7,2,2,3
AE,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE,2006,0,5,3,7,3,1,4,2,6,4,5,3,4,5
AE,2007,2,5,6,3,4,3,10,1,8,6,3,2,0,0
AE,2008,0,6,1,7,5,3,6,0,10,4,1,1,3,3
AE,2009,2,8,9,8,6,4,4,0,8,5,2,7,0,6
AE,2010,1,7,13,7,3,4,4,1,2,4,1,5,1,3
AE,2011,0,3,7,3,5,1,3,4,6,6,3,2,1,2
AE,2012,0,2,4,4,5,5,2,0,5,2,2,3,4,4
AE,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,2000,8,86,130,96,87,75,138,9,95,114,60,31,31,67
GB,2001,10,99,135,105,96,81,117,15,74,104,57,54,38,105
GB,2002,6,94,142,132,98,90,153,6,82,131,66,44,33,93
GB,2003,13,101,182,128,81,59,92,14,108,148,88,47,17,55
GB,2004,10,118,203,148,103,85,94,13,126,176,85,47,33,65
GB,2005,9,135,200,166,95,95,124,14,115,163,80,39,28,83
GB,2006,9,173,244,213,148,88,191,22,168,192,112,60,42,97
GB,2007,13,183,286,223,169,97,202,20,145,222,91,58,45,138
GB,2008,5,125,188,155,111,61,99,16,134,181,90,27,28,62
GB,2009,4,136,207,142,96,64,95,18,111,159,77,39,24,48
GB,2010,7,132,170,132,109,59,106,15,112,128,82,43,39,55
GB,2011,3,146,205,147,110,79,102,19,136,139,78,48,27,50
GB,2012,8,156,184,137,118,88,88,17,109,141,81,55,17,52
GB,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TZ,2000,200,2357,4836,3430,2022,1202,834,257,2106,3426,1738,868,494,269
TZ,2001,212,2302,4912,3545,2031,1136,930,312,2117,3609,1847,891,522,319
TZ,2002,187,2309,4814,3525,2075,1211,944,241,1927,3511,1706,907,475,304
TZ,2003,181,2172,4964,3728,2166,1237,1025,244,2063,3504,1833,929,509,344
TZ,2004,208,2216,5203,3884,2254,1272,1129,280,1996,3537,1960,1011,544,329
TZ,2005,190,2062,4939,4025,2310,1279,1054,271,1852,3521,1892,968,547,354
TZ,2006,204,2060,4926,3832,2154,1348,1029,293,1745,3326,1970,995,507,335
TZ,2007,189,2021,4665,3855,2231,1317,1066,238,1735,3388,1945,947,535,388
TZ,2008,191,1963,4595,3874,2349,1230,1077,233,1663,3152,1901,964,564,415
TZ,2009,196,2081,4581,4125,2388,1293,1123,247,1639,3102,2080,1060,564,416
TZ,2010,232,1975,4493,4141,2427,1309,1161,248,1689,2988,2013,1044,578,471
TZ,2011,190,1975,4405,4073,2402,1211,1127,221,1660,2896,2140,944,490,381
TZ,2012,209,2091,4721,4409,2462,1304,1121,284,1652,2917,2115,1024,508,424
TZ,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US,2000,6,365,602,906,904,577,738,14,246,376,349,253,152,396
US,2001,17,320,613,824,876,524,649,21,239,410,346,247,176,389
US,2002,14,343,562,813,795,490,592,15,233,423,362,255,167,370
US,2003,11,365,526,754,828,487,650,12,277,353,310,269,169,354
US,2004,12,362,547,728,829,504,582,19,265,339,302,252,166,344
US,2005,14,383,535,666,767,499,624,11,241,348,276,242,161,322
US,2006,12,388,568,659,759,531,596,11,257,384,263,212,146,303
US,2007,12,414,490,572,744,533,562,12,257,338,260,225,135,308
US,2008,11,375,513,495,725,526,561,22,220,329,269,224,172,300
US,2009,11,299,446,431,564,452,496,6,203,288,221,211,135,247
US,2010,5,246,360,371,505,403,466,9,195,265,183,165,130,223
US,2011,12,235,403,374,557,434,486,15,160,254,199,150,138,269
US,2012,10,239,322,333,502,455,529,14,161,262,169,175,148,243
US,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UY,2000,0,36,48,45,41,30,34,2,28,22,21,13,12,16
UY,2001,2,33,38,49,42,31,44,4,25,31,7,15,3,16
UY,2002,1,33,33,37,36,23,32,1,25,25,20,10,11,21
UY,2003,3,46,50,35,42,38,26,1,28,24,13,13,6,14
UY,2004,1,38,59,53,48,26,40,2,34,25,12,17,11,7
UY,2005,1,42,48,39,45,34,36,1,33,30,17,9,8,12
UY,2006,1,38,53,34,30,38,29,4,21,19,11,6,11,10
UY,2007,1,39,69,37,50,39,39,1,23,26,22,14,7,13
UY,2008,1,49,71,64,45,28,34,4,26,35,26,15,13,13
UY,2009,1,43,64,50,57,42,38,4,21,32,22,14,6,15
UY,2010,1,46,70,35,46,33,31,3,24,36,12,10,5,16
UY,2011,0,58,93,55,45,36,37,1,29,55,19,12,11,16
UY,2012,3,38,98,56,52,39,29,2,25,26,21,15,13,15
UY,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VI,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UZ,2000,6,351,749,510,346,213,107,11,261,547,288,213,112,111
UZ,2001,7,390,905,523,396,253,133,21,337,631,338,267,216,181
UZ,2002,10,330,481,318,178,87,111,18,277,394,214,127,96,125
UZ,2003,9,487,828,595,412,253,220,29,360,588,353,210,172,174
UZ,2004,23,512,835,607,502,275,252,31,430,600,341,274,211,226
UZ,2005,25,596,831,723,522,263,313,40,538,597,375,288,217,367
UZ,2006,19,568,807,717,565,268,329,41,544,597,346,327,224,421
UZ,2007,18,569,768,579,583,282,380,25,485,507,342,255,235,436
UZ,2008,10,515,688,572,544,287,369,23,427,479,309,273,227,394
UZ,2009,12,541,615,566,513,294,319,23,429,501,296,227,241,382
UZ,2010,8,487,574,529,479,293,297,22,365,512,308,248,239,350
UZ,2011,8,378,493,453,440,306,253,11,335,418,233,245,293,332
UZ,2012,10,360,506,403,449,313,273,9,319,367,237,201,261,322
UZ,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VU,2000,2,7,5,1,10,5,2,5,3,15,7,3,3,1
VU,2001,1,7,5,4,8,6,1,1,10,4,3,2,1,4
VU,2002,0,7,2,3,10,2,1,0,3,1,5,0,3,1
VU,2003,1,2,4,7,5,2,3,0,4,4,3,2,1,2
VU,2004,1,7,11,2,6,3,5,3,5,8,2,2,2,2
VU,2005,1,4,5,5,0,4,1,0,5,1,2,4,1,2
VU,2006,1,5,3,1,4,4,0,2,7,9,2,4,0,0
VU,2007,1,3,2,4,2,2,2,1,6,8,1,6,1,2
VU,2008,NA,4,4,3,5,4,3,NA,3,4,1,3,5,1
VU,2009,0,6,3,3,1,3,2,2,3,5,3,5,4,1
VU,2010,4,6,3,1,5,2,0,3,5,3,3,5,3,1
VU,2011,2,3,4,6,5,4,2,0,5,7,5,4,2,0
VU,2012,0,4,3,4,2,2,2,3,12,5,5,4,2,3
VU,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VE,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VE,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VE,2002,19,339,429,425,380,246,313,42,274,280,218,158,123,198
VE,2003,39,361,459,453,405,284,316,46,340,355,240,204,140,240
VE,2004,24,373,454,459,407,272,316,36,311,324,239,184,135,242
VE,2005,35,312,395,413,402,265,332,37,351,299,267,183,146,216
VE,2006,10,323,405,413,422,267,320,42,322,297,188,173,140,225
VE,2007,17,324,382,390,389,272,295,40,276,271,199,160,147,230
VE,2008,18,364,358,326,389,271,285,25,309,272,228,171,146,182
VE,2009,26,372,385,344,352,258,298,33,284,312,217,212,162,181
VE,2010,22,320,376,333,391,253,288,26,269,306,188,145,147,188
VE,2011,28,340,353,303,363,307,241,25,252,316,178,178,150,190
VE,2012,23,379,405,353,375,319,273,32,276,281,203,167,161,199
VE,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN,2000,51,2367,6147,8209,6713,5150,7712,64,1334,2320,2754,2594,2847,4907
VN,2001,39,2756,6319,8457,7054,5205,7643,48,1390,2357,2656,2574,2530,5174
VN,2002,57,3250,6762,8855,8040,5162,8184,68,1571,2357,2508,2619,2409,4969
VN,2003,49,3475,7036,8486,7965,5066,7793,66,1659,2262,2327,2574,2283,4896
VN,2004,54,3486,7364,9110,8743,5257,8206,66,1740,2398,2218,2551,2226,4970
VN,2005,54,3408,7105,8738,8606,4958,7573,47,1747,2293,2116,2298,2023,4604
VN,2006,49,3761,7549,8931,8717,5037,7408,62,1827,2381,2036,2283,1996,4400
VN,2007,48,3587,7431,8391,8451,5046,7026,59,1939,2354,1923,2170,1891,4144
VN,2008,36,3401,7148,8230,8811,5158,6667,48,1993,2416,1820,2087,1858,3811
VN,2009,41,3122,7152,7731,8333,5494,6162,47,1895,2401,1677,1989,1849,3397
